"('The', 'DT')","('dog', 'NN')","(""'s"", 'POS')","('teeth', 'NNS')","('were', 'VBD')","('as', 'RB')","('sharp', 'JJ')","('as', 'IN')","('a', 'DT')","('knife', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('new', 'JJ')","('employee', 'NN')","('was', 'VBD')","('as', 'RB')","('fresh', 'JJ')","('as', 'IN')","('a', 'DT')","('glass', 'NN')","('of', 'IN')","('cold', 'JJ')","('milk', 'NN')","('.', '.')",,,,,,
"('The', 'DT')","('color', 'NN')","('of', 'IN')","('the', 'DT')","('paint', 'NN')","('was', 'VBD')","('as', 'RB')","('white', 'JJ')","('as', 'IN')","('milk', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('glue', 'NN')","('was', 'VBD')","('as', 'RB')","('strong', 'JJ')","('as', 'IN')","('steel', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('slap', 'NN')","('was', 'VBD')","('as', 'RB')","('loud', 'JJ')","('as', 'IN')","('a', 'DT')","('thunderclap', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('winter', 'NN')","('landscape', 'NN')","('was', 'VBD')","('as', 'RB')","('serene', 'JJ')","('as', 'IN')","('a', 'DT')","('painting', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('wheel', 'NN')","('spun', 'VBD')","('as', 'RB')","('fast', 'RB')","('as', 'IN')","('a', 'DT')","('tornado', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('vapor', 'NN')","('rose', 'VBD')","('from', 'IN')","('the', 'DT')","('hot', 'JJ')","('tea', 'NN')","('like', 'IN')","('a', 'DT')","('misty', 'JJ')","('veil', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('vapor', 'NN')","('drifted', 'VBD')","('upward', 'RB')","('like', 'IN')","('a', 'DT')","('ghostly', 'JJ')","('apparition', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('vapor', 'NN')","('swirled', 'VBD')","('around', 'IN')","('the', 'DT')","('room', 'NN')","('like', 'IN')","('a', 'DT')","('thick', 'JJ')","('fog', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('vapor', 'NN')","('rose', 'VBD')","('from', 'IN')","('the', 'DT')","('lake', 'NN')","('like', 'IN')","('a', 'DT')","('gentle', 'JJ')","('steam', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('vapor', 'NN')","('dissipated', 'VBD')","('into', 'IN')","('the', 'DT')","('air', 'NN')","('like', 'IN')","('a', 'DT')","('dream', 'NN')","('fading', 'VBG')","('away', 'RB')","('.', '.')",,,,,,,
"('The', 'DT')","('sunflower', 'NN')","(""'s"", 'POS')","('face', 'NN')","('followed', 'VBD')","('the', 'DT')","('sun', 'NN')","('like', 'IN')","('a', 'DT')","('loyal', 'JJ')","('servant', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('sunflower', 'NN')","(""'s"", 'POS')","('petals', 'NNS')","('were', 'VBD')","('soft', 'JJ')","('as', 'IN')","('velvet', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('sunflower', 'NN')","(""'s"", 'POS')","('stem', 'NN')","('was', 'VBD')","('sturdy', 'JJ')","('as', 'IN')","('an', 'DT')","('oak', 'NN')","('tree', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('sunflower', 'NN')","(""'s"", 'POS')","('petals', 'NNS')","('were', 'VBD')","('as', 'RB')","('delicate', 'JJ')","('as', 'IN')","('butterfly', 'NN')","('wings', 'NNS')","('.', '.')",,,,,,,,
"('The', 'DT')","('jackfruit', 'NN')","('was', 'VBD')","('as', 'RB')","('big', 'JJ')","('as', 'IN')","('a', 'DT')","('watermelon', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('skin', 'NN')","('of', 'IN')","('the', 'DT')","('jackfruit', 'NN')","('was', 'VBD')","('spiky', 'JJ')","('like', 'IN')","('a', 'DT')","('medieval', 'JJ')","('weapon', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('sweet', 'JJ')","('aroma', 'NN')","('of', 'IN')","('the', 'DT')","('jackfruit', 'NN')","('wafted', 'VBD')","('through', 'IN')","('the', 'DT')","('air', 'NN')","('like', 'IN')","('a', 'DT')","('tropical', 'JJ')","('breeze', 'NN')","('.', '.')",,,,
"('My', 'PRP$')","('muscles', 'NNS')","('are', 'VBP')","('as', 'RB')","('strong', 'JJ')","('as', 'IN')","('steel', 'NN')","('.', '.')",,,,,,,,,,,
"('My', 'PRP$')","('skin', 'NN')","('is', 'VBZ')","('as', 'RB')","('sallow', 'JJ')","('as', 'IN')","('gold', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('laptop', 'NN')","('screen', 'NN')","('flickered', 'VBD')","('like', 'IN')","('a', 'DT')","('candle', 'NN')","('in', 'IN')","('the', 'DT')","('wind', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('keys', 'NNS')","('on', 'IN')","('the', 'DT')","('laptop', 'NN')","('keyboard', 'NN')","('clicked', 'VBD')","('like', 'IN')","('raindrops', 'NNS')","('on', 'IN')","('a', 'DT')","('tin', 'NN')","('roof', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('laptop', 'NN')","('hummed', 'VBD')","('softly', 'RB')","('like', 'IN')","('a', 'DT')","('contented', 'JJ')","('cat', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('laptop', 'NN')","(""'s"", 'POS')","('hard', 'JJ')","('drive', 'NN')","('spun', 'VBN')","('like', 'IN')","('a', 'DT')","('top', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('laptop', 'NN')","('fan', 'NN')","('whirred', 'VBD')","('like', 'IN')","('a', 'DT')","('tiny', 'JJ')","('jet', 'NN')","('engine', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('computer', 'NN')","('was', 'VBD')","('as', 'RB')","('fast', 'RB')","('as', 'IN')","('a', 'DT')","('cheetah', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('hard', 'JJ')","('drive', 'NN')","('was', 'VBD')","('as', 'RB')","('spacious', 'JJ')","('as', 'IN')","('a', 'DT')","('warehouse', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('keyboard', 'NN')","('was', 'VBD')","('as', 'RB')","('silent', 'JJ')","('as', 'IN')","('a', 'DT')","('whisper', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('coconut', 'NN')","('was', 'VBD')","('as', 'RB')","('round', 'JJ')","('as', 'IN')","('a', 'DT')","('bowling', 'NN')","('ball', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('sweet', 'JJ')","('scent', 'NN')","('of', 'IN')","('the', 'DT')","('coconut', 'NN')","('was', 'VBD')","('as', 'RB')","('intoxicating', 'JJ')","('as', 'IN')","('a', 'DT')","('bouquet', 'NN')","('of', 'IN')","('flowers', 'NNS')","('.', '.')",,,,
"('The', 'DT')","('hospital', 'NN')","('room', 'NN')","('was', 'VBD')","('as', 'RB')","('sterile', 'JJ')","('as', 'IN')","('a', 'DT')","('laboratory', 'NN')","('.', '.')",,,,,,,,,
"('He', 'PRP')","('stood', 'VBD')","('on', 'IN')","('the', 'DT')","('podium', 'NN')","('like', 'IN')","('a', 'DT')","('champion', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('fought', 'VBD')","('like', 'IN')","('a', 'DT')","('champion', 'NN')","('.', '.')",,,,,,,,,,,,,
"('He', 'PRP')","('dominated', 'VBD')","('the', 'DT')","('competition', 'NN')","('like', 'IN')","('a', 'DT')","('champion', 'NN')","('.', '.')",,,,,,,,,,,
"('Her', 'PRP$')","('lips', 'NNS')","('were', 'VBD')","('as', 'RB')","('red', 'JJ')","('as', 'IN')","('a', 'DT')","('freshly', 'RB')","('picked', 'VBN')","('cherry', 'NN')","('.', '.')",,,,,,,,
"('His', 'PRP$')","('lips', 'NNS')","('were', 'VBD')","('as', 'RB')","('thin', 'JJ')","('as', 'IN')","('a', 'DT')","('razor', 'NN')","('blade', 'NN')","('.', '.')",,,,,,,,,
"('She', 'PRP')","('pursed', 'VBD')","('her', 'PRP$')","('lips', 'NNS')","('together', 'RB')","('tightly', 'RB')","('like', 'IN')","('a', 'DT')","('zipper', 'NN')","('closing', 'NN')","('.', '.')",,,,,,,,
"('His', 'PRP$')","('lips', 'NNS')","('were', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('velvet', 'NN')","('.', '.')",,,,,,,,,,,
"('She', 'PRP')","('licked', 'VBD')","('her', 'PRP$')","('lips', 'NNS')","('like', 'IN')","('a', 'DT')","('hungry', 'JJ')","('cat', 'NN')","('.', '.')",,,,,,,,,,
"('Her', 'PRP$')","('voice', 'NN')","('was', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('a', 'DT')","('musical', 'JJ')","('note', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('paper', 'NN')","('smelled', 'VBD')","('like', 'IN')","('a', 'DT')","('note', 'NN')","('of', 'IN')","('nostalgia', 'NN')","('.', '.')",,,,,,,,,,
"('His', 'PRP$')","('words', 'NNS')","('landed', 'VBD')","('like', 'IN')","('a', 'DT')","('flat', 'JJ')","('note', 'NN')","('on', 'IN')","('the', 'DT')","('audience', 'NN')","(""'s"", 'POS')","('ears', 'NNS')","('.', '.')",,,,,,
"('Her', 'PRP$')","('writing', 'NN')","('flowed', 'VBD')","('as', 'RB')","('smoothly', 'RB')","('as', 'IN')","('a', 'DT')","('well-composed', 'JJ')","('note', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('feast', 'NN')","('was', 'VBD')","('as', 'RB')","('plentiful', 'JJ')","('as', 'IN')","('a', 'DT')","('cornucopia', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('table', 'NN')","('was', 'VBD')","('adorned', 'VBN')","('with', 'IN')","('delicacies', 'NNS')","('like', 'IN')","('a', 'DT')","('painter', 'NN')","(""'s"", 'POS')","('canvas', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('atmosphere', 'NN')","('was', 'VBD')","('as', 'RB')","('lively', 'JJ')","('as', 'IN')","('a', 'DT')","('bustling', 'JJ')","('marketplace', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('feast', 'NN')","('was', 'VBD')","('as', 'RB')","('sweet', 'JJ')","('as', 'IN')","('honey', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('aroma', 'NN')","('of', 'IN')","('the', 'DT')","('feast', 'NN')","('wafted', 'VBD')","('through', 'IN')","('the', 'DT')","('air', 'NN')","('like', 'IN')","('a', 'DT')","('warm', 'JJ')","('embrace', 'NN')","('.', '.')",,,,,
"('Our', 'PRP$')","('enemies', 'NNS')","('were', 'VBD')","('broken', 'VBN')","('like', 'IN')","('a', 'DT')","('dam', 'NN')","('of', 'IN')","('river', 'NN')","('reeds', 'NNS')","('.', '.')",,,,,,,,
"('Our', 'PRP$')","('hearts', 'NNS')","('bowed', 'VBD')","('down', 'RP')","('like', 'IN')","('violets', 'NNS')","('after', 'IN')","('rain', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('toad', 'NN')","(""'s"", 'POS')","('skin', 'NN')","('was', 'VBD')","('as', 'RB')","('bumpy', 'JJ')","('as', 'IN')","('a', 'DT')","('gravel', 'NN')","('road', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('toad', 'NN')","(""'s"", 'POS')","('eyes', 'NNS')","('were', 'VBD')","('as', 'RB')","('shiny', 'JJ')","('as', 'IN')","('polished', 'JJ')","('marbles', 'NNS')","('.', '.')",,,,,,,,
"('The', 'DT')","('toad', 'NN')","(""'s"", 'POS')","('belly', 'NN')","('was', 'VBD')","('as', 'RB')","('white', 'JJ')","('as', 'IN')","('fresh', 'JJ')","('snow', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('toad', 'NN')","(""'s"", 'POS')","('croak', 'NN')","('sounded', 'VBD')","('like', 'IN')","('a', 'DT')","('rusty', 'JJ')","('hinge', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('toad', 'NN')","('hopped', 'VBD')","('like', 'IN')","('a', 'DT')","('bouncing', 'VBG')","('ball', 'NN')","('on', 'IN')","('the', 'DT')","('ground', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('kitten', 'NN')","('was', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('a', 'DT')","('fluffy', 'JJ')","('cloud', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('kitten', 'NN')","('played', 'VBD')","('like', 'IN')","('a', 'DT')","('ballerina', 'NN')","(',', ',')","('graceful', 'JJ')","('and', 'CC')","('light', 'NN')","('on', 'IN')","('its', 'PRP$')","('paws', 'NNS')","('.', '.')",,,,,
"('The', 'DT')","('kitten', 'NN')","(""'s"", 'POS')","('eyes', 'NNS')","('were', 'VBD')","('sparkling', 'VBG')","('like', 'IN')","('emeralds', 'NNS')","('in', 'IN')","('the', 'DT')","('sunlight', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('kitten', 'NN')","(""'s"", 'POS')","('fur', 'NN')","('was', 'VBD')","('as', 'RB')","('silky', 'JJ')","('as', 'IN')","('the', 'DT')","('finest', 'JJS')","('satin', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('kitten', 'NN')","('purred', 'VBD')","('like', 'IN')","('a', 'DT')","('tiny', 'JJ')","('engine', 'NN')","(',', ',')","('content', 'NN')","('and', 'CC')","('happy', 'JJ')","('.', '.')",,,,,,,
"('The', 'DT')","('whale', 'NN')","('was', 'VBD')","('as', 'RB')","('massive', 'JJ')","('as', 'IN')","('a', 'DT')","('mountain', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('whale', 'NN')","(""'s"", 'POS')","('skin', 'NN')","('was', 'VBD')","('as', 'RB')","('smooth', 'JJ')","('as', 'IN')","('polished', 'JJ')","('glass', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('sound', 'NN')","('of', 'IN')","('the', 'DT')","('whale', 'NN')","(""'s"", 'POS')","('song', 'NN')","('was', 'VBD')","('as', 'RB')","('haunting', 'JJ')","('as', 'IN')","('a', 'DT')","('mournful', 'JJ')","('melody', 'NN')","('.', '.')",,,,
"('The', 'DT')","('whale', 'NN')","(""'s"", 'POS')","('spout', 'VBP')","('rose', 'NN')","('into', 'IN')","('the', 'DT')","('air', 'NN')","('like', 'IN')","('a', 'DT')","('towering', 'JJ')","('geyser', 'NN')","('.', '.')",,,,,,
"('The', 'DT')","('whale', 'NN')","(""'s"", 'POS')","('tail', 'NN')","('fin', 'NN')","('was', 'VBD')","('as', 'RB')","('powerful', 'JJ')","('as', 'IN')","('a', 'DT')","('battering', 'NN')","('ram', 'NN')","('.', '.')",,,,,,
"('The', 'DT')","('train', 'NN')","('station', 'NN')","('was', 'VBD')","('bustling', 'JJ')","('like', 'IN')","('a', 'DT')","('beehive', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('bus', 'NN')","('station', 'NN')","('was', 'VBD')","('as', 'RB')","('noisy', 'JJ')","('as', 'IN')","('a', 'DT')","('marketplace', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('airport', 'NN')","('terminal', 'NN')","('was', 'VBD')","('as', 'RB')","('crowded', 'VBN')","('as', 'IN')","('a', 'DT')","('shopping', 'NN')","('mall', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('radio', 'NN')","('station', 'NN')","('was', 'VBD')","('as', 'RB')","('quiet', 'JJ')","('as', 'IN')","('a', 'DT')","('mouse', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('gas', 'NN')","('station', 'NN')","('was', 'VBD')","('as', 'RB')","('bright', 'JJ')","('as', 'IN')","('day', 'NN')","('with', 'IN')","('the', 'DT')","('floodlights', 'NNS')","('.', '.')",,,,,,,
"('The', 'DT')","('bucket', 'NN')","('was', 'VBD')","('as', 'RB')","('full', 'JJ')","('as', 'IN')","('a', 'DT')","('pot', 'NN')","('boiling', 'VBG')","('over', 'RP')","('with', 'IN')","('water', 'NN')","('.', '.')",,,,,,
"('The', 'DT')","('bucket', 'NN')","('handle', 'NN')","('was', 'VBD')","('as', 'RB')","('sturdy', 'JJ')","('as', 'IN')","('a', 'DT')","('thick', 'JJ')","('tree', 'NN')","('branch', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('bucket', 'NN')","('was', 'VBD')","('as', 'RB')","('light', 'JJ')","('as', 'IN')","('a', 'DT')","('feather', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('bucket', 'NN')","('was', 'VBD')","('as', 'RB')","('big', 'JJ')","('as', 'IN')","('a', 'DT')","('bathtub', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('bucket', 'NN')","('was', 'VBD')","('as', 'RB')","('round', 'JJ')","('as', 'IN')","('a', 'DT')","('melon', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('crab', 'NN')","('scuttled', 'VBD')","('across', 'IN')","('the', 'DT')","('sand', 'NN')","('like', 'IN')","('a', 'DT')","('tiny', 'JJ')","('tank', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('crab', 'NN')","(""'s"", 'POS')","('shell', 'NN')","('was', 'VBD')","('as', 'RB')","('hard', 'JJ')","('as', 'IN')","('a', 'DT')","('suit', 'NN')","('of', 'IN')","('armor', 'NN')","('.', '.')",,,,,,
"('The', 'DT')","('comb', 'NN')","(""'s"", 'POS')","('teeth', 'NNS')","('were', 'VBD')","('as', 'RB')","('straight', 'JJ')","('as', 'IN')","('a', 'DT')","('row', 'NN')","('of', 'IN')","('soldiers', 'NNS')","('.', '.')",,,,,,
"('The', 'DT')","('comb', 'NN')","('glided', 'VBD')","('through', 'IN')","('her', 'PRP$')","('hair', 'NN')","('like', 'IN')","('a', 'DT')","('skater', 'NN')","('on', 'IN')","('ice', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('comb', 'NN')","(""'s"", 'POS')","('handle', 'NN')","('was', 'VBD')","('as', 'RB')","('sleek', 'JJ')","('as', 'IN')","('a', 'DT')","('polished', 'JJ')","('stone', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('comb', 'NN')","(""'s"", 'POS')","('teeth', 'NNS')","('were', 'VBD')","('as', 'RB')","('fine', 'JJ')","('as', 'IN')","('the', 'DT')","('strings', 'NNS')","('on', 'IN')","('a', 'DT')","('musical', 'JJ')","('instrument', 'NN')","('.', '.')",,,,
"('Her', 'PRP$')","('feet', 'NNS')","('were', 'VBD')","('as', 'RB')","('cold', 'JJ')","('as', 'IN')","('ice', 'NN')","('cubes', 'NNS')","('.', '.')",,,,,,,,,,
"('His', 'PRP$')","('feet', 'NNS')","('were', 'VBD')","('as', 'RB')","('big', 'JJ')","('as', 'IN')","('boats', 'NNS')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('athlete', 'NN')","(""'s"", 'POS')","('feet', 'NNS')","('were', 'VBD')","('as', 'RB')","('quick', 'JJ')","('as', 'IN')","('lightning', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('dancer', 'NN')","(""'s"", 'POS')","('feet', 'NNS')","('moved', 'VBD')","('as', 'RB')","('gracefully', 'RB')","('as', 'IN')","('swans', 'NNS')","('.', '.')",,,,,,,,,
"('The', 'DT')","('runner', 'NN')","(""'s"", 'POS')","('feet', 'NNS')","('pounded', 'VBD')","('the', 'DT')","('pavement', 'NN')","('like', 'IN')","('drums', 'NNS')","('.', '.')",,,,,,,,,
"('The', 'DT')","('curve', 'NN')","('of', 'IN')","('her', 'PRP$')","('smile', 'NN')","('was', 'VBD')","('as', 'RB')","('smooth', 'JJ')","('as', 'IN')","('a', 'DT')","('freshly', 'RB')","('paved', 'VBN')","('road', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('curve', 'NN')","('of', 'IN')","('the', 'DT')","('mountain', 'NN')","('range', 'NN')","('was', 'VBD')","('as', 'RB')","('graceful', 'JJ')","('as', 'IN')","('a', 'DT')","('ballerina', 'NN')","(""'s"", 'POS')","('arch', 'NN')","('.', '.')",,,,
"('The', 'DT')","('curve', 'NN')","('of', 'IN')","('the', 'DT')","('rollercoaster', 'NN')","('was', 'VBD')","('as', 'RB')","('thrilling', 'JJ')","('as', 'IN')","('a', 'DT')","('wild', 'JJ')","('ride', 'NN')","('on', 'IN')","('a', 'DT')","('dragon', 'NN')","(""'s"", 'POS')","('tail', 'NN')","('.', '.')",
"('The', 'DT')","('price', 'NN')","('of', 'IN')","('that', 'DT')","('luxury', 'NN')","('car', 'NN')","('was', 'VBD')","('as', 'RB')","('high', 'JJ')","('as', 'IN')","('the', 'DT')","('peak', 'NN')","('of', 'IN')","('a', 'DT')","('mountain', 'NN')","('.', '.')",,,
"('The', 'DT')","('cost', 'NN')","('of', 'IN')","('that', 'DT')","('designer', 'NN')","('handbag', 'NN')","('was', 'VBD')","('as', 'RB')","('steep', 'JJ')","('as', 'IN')","('a', 'DT')","('rollercoaster', 'NN')","('drop', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('price', 'NN')","('of', 'IN')","('that', 'DT')","('diamond', 'NN')","('ring', 'NN')","('was', 'VBD')","('as', 'RB')","('hefty', 'JJ')","('as', 'IN')","('a', 'DT')","('sumo', 'NN')","('wrestler', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('cost', 'NN')","('of', 'IN')","('that', 'DT')","('concert', 'NN')","('ticket', 'NN')","('was', 'VBD')","('as', 'RB')","('expensive', 'JJ')","('as', 'IN')","('a', 'DT')","('private', 'JJ')","('jet', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('price', 'NN')","('of', 'IN')","('that', 'DT')","('rare', 'JJ')","('antique', 'NN')","('was', 'VBD')","('as', 'RB')","('precious', 'JJ')","('as', 'IN')","('a', 'DT')","('newborn', 'JJ')","('baby', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('cost', 'NN')","('of', 'IN')","('that', 'DT')","('extravagant', 'JJ')","('meal', 'NN')","('was', 'VBD')","('as', 'RB')","('extravagant', 'JJ')","('as', 'IN')","('a', 'DT')","('royal', 'JJ')","('feast', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('price', 'NN')","('of', 'IN')","('that', 'DT')","('beachfront', 'JJ')","('property', 'NN')","('was', 'VBD')","('as', 'RB')","('exorbitant', 'JJ')","('as', 'IN')","('a', 'DT')","('king', 'NN')","(""'s"", 'POS')","('ransom', 'NN')","('.', '.')",,,,
"('The', 'DT')","('cost', 'NN')","('of', 'IN')","('that', 'DT')","('custom-made', 'JJ')","('suit', 'NN')","('was', 'VBD')","('as', 'IN')","('premium', 'NN')","('as', 'IN')","('a', 'DT')","('top-of-the-line', 'JJ')","('sports', 'NNS')","('car', 'NN')","('.', '.')",,,,
"('The', 'DT')","('price', 'NN')","('of', 'IN')","('that', 'DT')","('vintage', 'JJ')","('wine', 'NN')","('was', 'VBD')","('as', 'RB')","('rich', 'JJ')","('as', 'IN')","('the', 'DT')","('taste', 'NN')","('of', 'IN')","('chocolate', 'NN')","('.', '.')",,,,
"('The', 'DT')","('cost', 'NN')","('of', 'IN')","('that', 'DT')","('first-class', 'JJ')","('plane', 'NN')","('ticket', 'NN')","('was', 'VBD')","('as', 'RB')","('lavish', 'JJ')","('as', 'IN')","('a', 'DT')","('five-star', 'JJ')","('hotel', 'NN')","('suite', 'NN')","('.', '.')",,,
"('The', 'DT')","('worm', 'NN')","('wriggled', 'VBD')","('like', 'IN')","('a', 'DT')","('piece', 'NN')","('of', 'IN')","('spaghetti', 'NNS')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('worm', 'NN')","('moved', 'VBD')","('slowly', 'RB')","('like', 'IN')","('molasses', 'NNS')","('in', 'IN')","('winter', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('worm', 'NN')","('was', 'VBD')","('as', 'RB')","('thin', 'JJ')","('as', 'IN')","('a', 'DT')","('strand', 'NN')","('of', 'IN')","('hair', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('worm', 'NN')","('was', 'VBD')","('as', 'RB')","('slippery', 'JJ')","('as', 'IN')","('a', 'DT')","('wet', 'JJ')","('bar', 'NN')","('of', 'IN')","('soap', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('worm', 'NN')","('curled', 'VBD')","('up', 'RP')","('like', 'IN')","('a', 'DT')","('spiral', 'JJ')","('staircase', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('worm', 'NN')","('burrowed', 'VBD')","('through', 'IN')","('the', 'DT')","('soil', 'NN')","('like', 'IN')","('a', 'DT')","('drill', 'NN')","('bit', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('worm', 'NN')","('was', 'VBD')","('as', 'RB')","('smooth', 'JJ')","('as', 'IN')","('a', 'DT')","('freshly', 'RB')","('polished', 'JJ')","('marble', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('worm', 'NN')","('was', 'VBD')","('as', 'RB')","('flexible', 'JJ')","('as', 'IN')","('a', 'DT')","('contortionist', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('worm', 'NN')","('was', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('a', 'DT')","('marshmallow', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('worm', 'NN')","('was', 'VBD')","('as', 'RB')","('fragile', 'JJ')","('as', 'IN')","('a', 'DT')","('delicate', 'JJ')","('piece', 'NN')","('of', 'IN')","('glass', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('ant', 'NN')","('crawled', 'VBD')","('along', 'IN')","('the', 'DT')","('ground', 'NN')","('like', 'IN')","('a', 'DT')","('industrious', 'JJ')","('worker', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('ant', 'NN')","('moved', 'VBD')","('through', 'IN')","('the', 'DT')","('dirt', 'NN')","('like', 'IN')","('a', 'DT')","('skilled', 'JJ')","('explorer', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('ant', 'NN')","(""'s"", 'POS')","('antennae', 'NN')","('waved', 'VBD')","('in', 'IN')","('the', 'DT')","('air', 'NN')","('like', 'IN')","('the', 'DT')","('delicate', 'JJ')","('branches', 'NNS')","('of', 'IN')","('a', 'DT')","('tree', 'NN')","('.', '.')",,,
"('The', 'DT')","('ant', 'NN')","(""'s"", 'POS')","('movements', 'NNS')","('were', 'VBD')","('as', 'RB')","('quick', 'JJ')","('as', 'IN')","('a', 'DT')","('gymnast', 'NN')","('on', 'IN')","('a', 'DT')","('balance', 'NN')","('beam', 'NN')","('.', '.')",,,,
"('The', 'DT')","('ant', 'NN')","('scurried', 'VBD')","('across', 'IN')","('the', 'DT')","('floor', 'NN')","('like', 'IN')","('a', 'DT')","('mouse', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('ant', 'NN')","(""'s"", 'POS')","('strength', 'NN')","('was', 'VBD')","('as', 'RB')","('impressive', 'JJ')","('as', 'IN')","('that', 'DT')","('of', 'IN')","('a', 'DT')","('weightlifter', 'NN')","('.', '.')",,,,,,
"('The', 'DT')","('nest', 'NN')","('was', 'VBD')","('as', 'RB')","('cozy', 'JJ')","('as', 'IN')","('a', 'DT')","('warm', 'JJ')","('blanket', 'NN')","('on', 'IN')","('a', 'DT')","('chilly', 'JJ')","('day', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('bird', 'NN')","(""'s"", 'POS')","('nest', 'NN')","('was', 'VBD')","('as', 'RB')","('intricate', 'JJ')","('as', 'IN')","('a', 'DT')","('spider', 'NN')","(""'s"", 'POS')","('web', 'NN')","('.', '.')",,,,,,
